date,crypto,price_open,price_high,price_low,price_close,volume,price_change,price_change_pct,intraday_volatility
2025-10-31,BTC,108304.4140625,111031.8203125,108288.2734375,109556.1640625,60090359560,1251.75,1.155770067947225,2.5331810330618305
2025-11-01,BTC,109558.625,110574.8984375,109372.953125,110064.015625,25871668762,505.390625,0.46129697684687077,1.097079588667711
2025-11-02,BTC,110064.4296875,111167.3125,109523.453125,110639.625,34284209459,575.1953125,0.522598730700846,1.4935428091230938
2025-11-03,BTC,110646.90625,110764.9140625,105336.359375,106547.5234375,72852006359,-4099.3828125,-3.7049231211559523,4.906196541306369
2025-11-04,BTC,106541.421875,107264.8828125,98962.0625,101590.5234375,110967184773,-4950.8984375,-4.646923563033216,7.7930444013045985
2025-11-05,BTC,101579.234375,104534.703125,98989.9140625,103891.8359375,77584934804,2312.6015625,2.276647955390735,5.458585208498723
2025-11-06,BTC,103893.6640625,104147.3046875,100336.8671875,101301.2890625,63932752861,-2592.375,-2.4952195337345,3.6676322222187965
2025-11-07,BTC,101286.2421875,104052.9140625,99257.0546875,103372.40625,92168030081,2086.1640625,2.0596716962192314,4.734956368627001
2025-11-08,BTC,103371.703125,103373.5625,101458.0390625,102282.1171875,51446691095,-1089.5859375,-1.0540466148482064,1.853044285420832
2025-11-09,BTC,102278.984375,105418.3671875,101468.875,104719.640625,59679243013,2440.65625,2.38627345090901,3.861489446374843
2025-11-10,BTC,104723.7734375,106564.6953125,104350.6484375,105996.59375,69585887229,1272.8203125,1.2154072286744229,2.1141779008959807
2025-11-11,BTC,105996.859375,107428.2578125,102457.328125,102997.46875,71130078574,-2999.390625,-2.8296976369730293,4.689695257775179
2025-11-12,BTC,103011.4375,105297.234375,100836.6171875,101663.1875,64347179408,-1348.25,-1.3088352446299956,4.330215455443965
2025-11-13,BTC,101674.1484375,104005.4921875,97988.71875,99697.4921875,101546815416,-1976.65625,-1.9441089798898765,5.917702316630233
2025-11-14,BTC,99694.703125,99804.4296875,94000.734375,94397.7890625,114346441890,-5296.9140625,-5.31313489730601,5.821468072604786
2025-11-15,BTC,94420.46875,96728.46875,94420.46875,95549.1484375,38500716654,1128.6796875,1.195376068814528,2.444385238237869
2025-11-16,BTC,95556.8671875,96564.1875,92971.1640625,94177.078125,71086235862,-1379.7890625,-1.4439454778196132,3.7600891942698715
2025-11-17,BTC,94180.875,95928.3671875,91214.7578125,92093.875,94186165724,-2087.0,-2.215948832499167,5.004847719879434
2025-11-18,BTC,92094.53125,93745.078125,89300.4609375,92948.875,101333569062,854.34375,0.9276813057235687,4.8261467072725885
2025-11-19,BTC,92946.1640625,92946.1640625,88526.828125,91465.9921875,80350354656,-1480.171875,-1.5925045319833582,4.754726547432657
2025-11-20,BTC,91459.3515625,93025.0703125,86040.796875,86631.8984375,97970645638,-4827.453125,-5.278249891921762,7.636478192967726
2025-11-21,BTC,86528.7734375,87380.8046875,80659.8125,85090.6875,129157506112,-1438.0859375,-1.6619742547705634,7.767349426667412
2025-11-22,BTC,85098.5625,85503.0078125,83490.8984375,84648.359375,40793099246,-450.203125,-0.5290372854418075,2.3644457860260566
2025-11-23,BTC,84648.609375,88038.46875,84641.7734375,86805.0078125,58083435576,2156.3984375,2.5474706004288685,4.0127006664130445
2025-11-24,BTC,86798.7734375,89206.3359375,85272.1953125,88270.5625,74433896110,1471.7890625,1.6956334798437802,4.5324841229845285
2025-11-25,BTC,88269.9609375,88457.3359375,86131.4296875,87341.890625,64837343545,-928.0703125,-1.0513999356554888,2.6349918197504016
2025-11-26,BTC,87345.5859375,90581.15625,86316.8984375,90518.3671875,66496301869,3172.78125,3.632446008514132,4.882053015880256
2025-11-27,BTC,90517.765625,91897.578125,90089.515625,91285.375,57040622845,767.609375,0.8480206837849682,1.997467002765514
2025-11-28,BTC,91285.3828125,92969.0859375,90257.1171875,90919.265625,60895830289,-366.1171875,-0.4010687978950628,2.9708685733074907
2025-11-29,BTC,90911.96875,91120.640625,90277.5546875,90761.2890625,39255613440,-150.6796875,-0.16574240946685032,0.9273651743461996
2025-09-02,ETH,4314.39111328125,4414.93408203125,4260.45947265625,4325.36572265625,39884692334,10.974609375,0.25437214862640056,3.580449832178439
2025-09-03,ETH,4324.6962890625,4489.19873046875,4286.2060546875,4450.38916015625,35260873497,125.69287109375,2.906397644885197,4.693801881409212
2025-09-04,ETH,4450.2158203125,4483.451171875,4268.5888671875,4298.744140625,34919798552,-151.4716796875,-3.403692894985562,4.828132238144174
2025-09-05,ETH,4298.8369140625,4484.361328125,4258.0498046875,4306.98876953125,44163736676,8.15185546875,0.18962932606453098,5.264482648717892
2025-09-06,ETH,4306.97314453125,4327.43994140625,4244.7548828125,4274.2421875,18108246446,-32.73095703125,-0.7599526612514386,1.9197950815815694
2025-09-07,ETH,4274.1669921875,4334.2744140625,4271.5341796875,4305.34765625,17426783536,31.1806640625,0.7295144087606618,1.4678938490161757
2025-09-08,ETH,4305.38134765625,4381.27490234375,4279.97216796875,4308.072265625,32277142378,2.69091796875,0.06250126879503655,2.3529329040770537
2025-09-09,ETH,4308.283203125,4381.2265625,4277.85302734375,4309.04150390625,30703320925,0.75830078125,0.017600996626683428,2.399413647674515
2025-09-10,ETH,4309.091796875,4450.41796875,4286.0625,4349.14599609375,39521365146,40.05419921875,0.9295276384642756,3.8141556619701715
2025-09-11,ETH,4349.2001953125,4471.69873046875,4339.716796875,4461.2333984375,35959212991,112.033203125,2.575949556098789,3.034625394710459
2025-09-12,ETH,4461.4794921875,4734.27392578125,4453.28466796875,4715.24609375,43839753626,253.7666015625,5.687947283112494,6.298118332820772
2025-09-13,ETH,4714.70361328125,4763.361328125,4609.12548828125,4668.1796875,34843845977,-46.52392578125,-0.9867836792580724,3.2713793378075757
2025-09-14,ETH,4668.17138671875,4690.64208984375,4581.84716796875,4609.59765625,28394160275,-58.57373046875,-1.2547467866196185,2.330568286000137
2025-09-15,ETH,4609.72314453125,4670.5302734375,4469.861328125,4526.8203125,40224062009,-82.90283203125,-1.7984340801378031,4.353166969486309
2025-09-16,ETH,4526.078125,4537.599609375,4428.330078125,4503.564453125,32761501436,-22.513671875,-0.4974211945358323,2.4142210592089595
2025-09-17,ETH,4503.6357421875,4617.23486328125,4429.64453125,4592.7333984375,44120899417,89.09765625,1.9783495235945439,4.165308714335184
2025-09-18,ETH,4592.44287109375,4643.97265625,4556.27001953125,4589.9189453125,33497259158,-2.52392578125,-0.05495824013699477,1.9097164446133321
2025-09-19,ETH,4589.505859375,4620.79296875,4443.2646484375,4470.9169921875,30352619653,-118.5888671875,-2.5839136242795746,3.8681358244670774
2025-09-20,ETH,4470.978515625,4509.81201171875,4459.1591796875,4482.265625,18056494322,11.287109375,0.25245277595394955,1.1329249705457198
2025-09-21,ETH,4482.583984375,4499.38916015625,4447.119140625,4451.3291015625,19330306133,-31.2548828125,-0.6972514719511234,1.1660689395546915
2025-09-22,ETH,4451.58056640625,4457.08251953125,4092.396728515625,4202.87744140625,58221334533,-248.703125,-5.586849912968719,8.192276553809178
2025-09-23,ETH,4203.021484375,4227.7314453125,4120.8154296875,4165.50390625,32460075911,-37.517578125,-0.8926335081672552,2.543789414888006
2025-09-24,ETH,4165.41259765625,4206.90185546875,4081.34765625,4153.46923828125,33538388785,-11.943359375,-0.2867269230836859,3.0142079872086502
2025-09-25,ETH,4153.52099609375,4162.0625,3829.0107421875,3868.333984375,68963092031,-285.18701171875,-6.866150718558038,8.018540369140405
2025-09-26,ETH,3868.69091796875,4069.168701171875,3868.43359375,4035.887939453125,47873508328,167.197021484375,4.321798381664502,5.188708834027781
2025-09-27,ETH,4035.91455078125,4038.45166015625,3975.758056640625,4018.658203125,20382555776,-17.25634765625,-0.4275696979984279,1.553392737303844
2025-09-28,ETH,4018.65966796875,4143.00390625,3969.79296875,4141.4765625,24631307054,122.81689453125,3.0561656044222416,4.310166866843698
2025-09-29,ETH,4141.3564453125,4234.78271484375,4087.92724609375,4217.341796875,38560429932,75.9853515625,1.8347938064714513,3.5460716962970458
2025-09-30,ETH,4217.05517578125,4238.67138671875,4095.443603515625,4145.95751953125,37679153330,-71.09765625,-1.685955086817864,3.3963933890571085
2025-10-01,ETH,4146.03369140625,4351.1123046875,4125.5419921875,4351.1123046875,46161664723,205.07861328125,4.94638077124963,5.440629027389576
2025-10-02,ETH,4352.24072265625,4517.6650390625,4336.5263671875,4487.923828125,48074066058,135.68310546875,3.1175459749372547,4.161963535979413
2025-10-03,ETH,4486.9345703125,4591.44384765625,4431.47900390625,4514.87060546875,49603450230,27.93603515625,0.6226084806559671,3.5651253933675924
2025-10-04,ETH,4514.9091796875,4519.52685546875,4444.0126953125,4489.197265625,21832270764,-25.7119140625,-0.5694890647674037,1.6725510337170661
2025-10-05,ETH,4489.05322265625,4616.533203125,4472.138671875,4515.4228515625,44880806324,26.36962890625,0.5874207232198204,3.2165920983346967
2025-10-06,ETH,4515.30078125,4736.208984375,4492.8701171875,4687.771484375,44992456374,172.470703125,3.819694666658592,5.389206145423936
2025-10-07,ETH,4687.7099609375,4755.22021484375,4443.5712890625,4451.15185546875,54879425294,-236.55810546875,-5.046346882379227,6.648212632142518
2025-10-08,ETH,4451.10791015625,4556.2216796875,4417.76806640625,4527.64794921875,40456628235,76.5400390625,1.7195727582307294,3.110542724999668
2025-10-09,ETH,4526.9609375,4531.716796875,4273.5595703125,4369.1435546875,47903074596,-157.8173828125,-3.4861662159526867,5.702660794441635
2025-10-10,ETH,4369.0654296875,4395.57080078125,3460.222412109375,3843.0087890625,97736621123,-526.056640625,-12.040484380263138,21.40843170523945
2025-10-11,ETH,3840.96044921875,3882.241455078125,3652.7900390625,3750.611572265625,62475475938,-90.348876953125,-2.352247000395485,5.973803142448273
2025-10-12,ETH,3750.946044921875,4195.3974609375,3701.478271484375,4164.427734375,61216174681,413.481689453125,11.023397417643661,13.1678564164314
2025-10-13,ETH,4164.04931640625,4292.845703125,4061.224609375,4245.4677734375,50253782420,81.41845703125,1.9552711998501873,5.562400350001108
2025-10-14,ETH,4245.37255859375,4265.10546875,3895.9736328125,4125.412109375,67094148347,-119.96044921875,-2.8256754280827137,8.694922079106583
2025-10-15,ETH,4125.361328125,4213.85595703125,3935.161376953125,3987.45947265625,50462889453,-137.90185546875,-3.342782474073057,6.75564048603697
2025-10-16,ETH,3987.14892578125,4079.648193359375,3829.654052734375,3894.75439453125,49147390731,-92.39453125,-2.317308256347511,6.269997566645085
2025-10-17,ETH,3894.377685546875,3950.56689453125,3678.620361328125,3832.558837890625,57404271888,-61.81884765625,-1.5873870653500568,6.983054936155645
2025-10-18,ETH,3833.009521484375,3927.24560546875,3822.266357421875,3890.34619140625,23815676385,57.336669921875,1.495865575091782,2.738820434920825
2025-10-19,ETH,3890.58349609375,4029.35546875,3843.77294921875,3984.649658203125,32870655221,94.066162109375,2.4177906014308634,4.770043355131174
2025-10-20,ETH,3984.6962890625,4084.15966796875,3911.726318359375,3980.76025390625,40224612563,-3.93603515625,-0.09877879945465182,4.327390021735993
2025-10-21,ETH,3980.740478515625,4109.533203125,3843.227783203125,3876.76416015625,49960290350,-103.976318359375,-2.61198435116641,6.689846307719548
2025-10-22,ETH,3877.363037109375,3890.63232421875,3718.0771484375,3808.122314453125,46173305673,-69.24072265625,-1.7857683686970376,4.450322916109814
2025-10-23,ETH,3808.0849609375,3930.974853515625,3801.241455078125,3856.0263671875,36361652714,47.94140625,1.2589374118952814,3.406788445328209
2025-10-24,ETH,3856.033203125,4002.561767578125,3849.724853515625,3934.5673828125,34090708715,78.5341796875,2.0366572472419184,3.9635787870975325
2025-10-25,ETH,3934.489990234375,3967.6455078125,3914.640625,3953.470947265625,15245229017,18.98095703125,0.4824248397724178,1.3471856058615246
2025-10-26,ETH,3953.437255859375,4177.310546875,3923.192626953125,4157.9892578125,29120786315,204.552001953125,5.174029299439601,6.427771669962581
2025-10-27,ETH,4158.0107421875,4250.669921875,4099.56982421875,4120.1220703125,40271333201,-37.888671875,-0.9112211156786728,3.633951594284658
2025-10-28,ETH,4120.27490234375,4173.50537109375,3940.834228515625,3982.262451171875,39684155177,-138.012451171875,-3.349593278190465,5.64698104113815
2025-10-29,ETH,3980.759033203125,4036.35302734375,3849.538818359375,3903.35302734375,35255876156,-77.406005859375,-1.9445036791661847,4.6929293490556905
2025-10-30,ETH,3903.322509765625,3948.22265625,3681.909423828125,3804.375244140625,39981939289,-98.947265625,-2.534949786430568,6.82273196118416
2025-10-31,ETH,3805.082763671875,3900.580322265625,3797.669189453125,3847.080322265625,37800100395,41.99755859375,1.10372260479356,2.7045701553464125
2025-11-01,ETH,3847.17138671875,3906.7802734375,3832.634765625,3874.18798828125,17490279524,27.0166015625,0.7022458540778045,1.9272733226407843
2025-11-02,ETH,3873.894287109375,3914.87548828125,3839.997314453125,3911.063232421875,20479611654,37.1689453125,0.9594723696044569,1.9328915111929306
2025-11-03,ETH,3911.747802734375,3912.63330078125,3560.263671875,3602.30810546875,53091469560,-309.439697265625,-7.910522683730317,9.007984325061496
2025-11-04,ETH,3602.040771484375,3652.687255859375,3063.0869140625,3292.574462890625,76827517773,-309.46630859375,-8.591416039586392,16.368508276320952
2025-11-05,ETH,3292.148193359375,3479.8095703125,3170.513916015625,3425.171142578125,46955882330,133.02294921875,4.040612433154496,9.39494931974078
2025-11-06,ETH,3425.361083984375,3454.3359375,3245.28173828125,3312.2578125,36731850433,-113.103271484375,-3.3019371888470643,6.10312881162235
2025-11-07,ETH,3312.029296875,3471.804931640625,3195.896728515625,3435.301025390625,42609994022,123.271728515625,3.7219395562694935,8.330487999768835
2025-11-08,ETH,3435.1474609375,3482.268310546875,3357.713134765625,3400.3759765625,23613870398,-34.771484375,-1.012226833648369,3.6259047740342756
2025-11-09,ETH,3400.0986328125,3616.43701171875,3359.717529296875,3582.621337890625,28821543888,182.522705078125,5.36815912681761,7.550353979276221
2025-11-10,ETH,3583.44482421875,3656.14892578125,3508.98583984375,3568.4599609375,35638045619,-14.98486328125,-0.4181692202981512,4.106749040557196
2025-11-11,ETH,3568.47265625,3644.5283203125,3404.86181640625,3415.2822265625,39734688531,-153.1904296875,-4.292885064404086,6.71622083152259
2025-11-12,ETH,3415.7958984375,3586.013916015625,3373.711669921875,3413.09423828125,34898956623,-2.70166015625,-0.07909313778044613,6.215308303135565
2025-11-13,ETH,3412.994873046875,3561.86083984375,3156.03076171875,3232.757080078125,50283416669,-180.23779296875,-5.280927738629936,11.890732134698586
2025-11-14,ETH,3232.295166015625,3252.660888671875,3071.970703125,3103.78564453125,47003809463,-128.509521484375,-3.975797842830848,5.590151154716715
2025-11-15,ETH,3104.230224609375,3227.690185546875,3104.230224609375,3166.63134765625,19932940649,62.401123046875,2.0101963621183194,3.9771522085813
2025-11-16,ETH,3166.79345703125,3244.837646484375,3007.07275390625,3092.847412109375,30987886524,-73.946044921875,-2.3350447676873958,7.508064412922612
2025-11-17,ETH,3092.941650390625,3218.13037109375,2957.3095703125,3024.538818359375,41026793235,-68.40283203125,-2.21157848298273,8.432774693577212
2025-11-18,ETH,3024.4140625,3167.9326171875,2948.329345703125,3122.97900390625,41581494270,98.56494140625,3.2589764288020664,7.2610187278010985
2025-11-19,ETH,3122.64599609375,3122.64599609375,2871.22802734375,3023.07080078125,40229739844,-99.5751953125,-3.1888083195169363,8.051439998786586
2025-11-20,ETH,3022.885498046875,3057.78857421875,2790.597900390625,2831.777587890625,43917885207,-191.10791015625,-6.3220360241804485,8.83892803749134
2025-11-21,ETH,2829.2646484375,2880.60302734375,2626.87158203125,2765.69921875,51476486049,-63.5654296875,-2.2467120466303805,8.968105739158288
2025-11-22,ETH,2766.090576171875,2795.4267578125,2704.502197265625,2767.607421875,15408928941,1.516845703125,0.05483716680110437,3.287114360250265
2025-11-23,ETH,2767.594970703125,2856.446533203125,2767.472900390625,2801.676025390625,20358404499,34.0810546875,1.2314321657710448,3.2148357600857933
2025-11-24,ETH,2801.204345703125,2982.822021484375,2763.3779296875,2952.71337890625,32491657389,151.509033203125,5.408710486813663,7.833919440168252
2025-11-25,ETH,2952.58447265625,2978.704345703125,2857.8359375,2957.936279296875,23336017779,5.351806640625,0.18125837516886772,4.093647762578236
2025-11-26,ETH,2958.32958984375,3043.927001953125,2889.890625,3027.81201171875,21433162961,69.482421875,2.3487045565693663,5.2068700351018276
2025-11-27,ETH,3027.799072265625,3070.73193359375,2987.19775390625,3014.542236328125,16972780500,-13.2568359375,-0.4378373736530755,2.7589076320376007
2025-11-28,ETH,3014.543701171875,3095.033203125,2995.76513671875,3032.304443359375,20659958964,17.7607421875,0.5891685093367756,3.2929715488171722
2025-11-29,ETH,3032.141845703125,3048.65380859375,2971.604736328125,2994.651123046875,13530812416,-37.49072265625,-1.2364435624731223,2.5410774358993766
2025-09-02,SOL,197.10958862304688,209.48153686523438,197.09365844726562,209.48153686523438,8625200488,12.3719482421875,6.276685131664325,6.2847670194570675
2025-09-03,SOL,209.4827880859375,212.82351684570312,207.58407592773438,210.74630737304688,6966454259,1.263519287109375,0.6031613855506989,2.501131938257066
2025-09-04,SOL,210.74630737304688,211.79501342773438,202.12701416015625,202.5601806640625,5241887525,-8.186126708984375,-3.8843511950574414,4.587505891842071
2025-09-05,SOL,202.54673767089844,209.8600616455078,201.1800079345703,203.49851989746094,7780086538,0.9517822265625,0.4699074581536696,4.285457179291136
2025-09-06,SOL,203.49851989746094,204.5575408935547,199.64039611816406,200.24630737304688,3057210360,-3.2522125244140625,-1.5981504563535847,2.4163049332586213
2025-09-07,SOL,200.2473602294922,207.86734008789062,200.22850036621094,206.4681854248047,4153166545,6.2208251953125,3.106570387835906,3.8147018332352767
2025-09-08,SOL,206.46453857421875,216.8997802734375,205.7173614501953,214.1864013671875,10019366594,7.72186279296875,3.7400431310352777,5.416145019607032
2025-09-09,SOL,214.18653869628906,219.52349853515625,211.1582489013672,217.2506866455078,8798692220,3.06414794921875,1.4305978180839982,3.9055907456680874
2025-09-10,SOL,217.25039672851562,225.51246643066406,215.27252197265625,223.98690795898438,9070263027,6.73651123046875,3.100805030467655,4.713429578130547
2025-09-11,SOL,223.98568725585938,228.90882873535156,222.025146484375,228.7561798095703,9580815361,4.7704925537109375,2.1298202631410073,3.0732688036058824
2025-09-12,SOL,228.75624084472656,243.78890991210938,228.2635498046875,242.30328369140625,13008621197,13.547042846679688,5.92204295570456,6.786857508276708
2025-09-13,SOL,242.3009796142578,244.14328002929688,236.47329711914062,242.5959014892578,7478581447,0.294921875,0.12171716163488669,3.1654774662351066
2025-09-14,SOL,242.59559631347656,249.12413024902344,240.21392822265625,240.5576934814453,9358190854,-2.03790283203125,-0.8400411479019256,3.6728622290627344
2025-09-15,SOL,240.548095703125,244.0004119873047,230.4840087890625,234.35755920410156,10017744936,-6.1905364990234375,-2.5735129937023298,5.6190023698726765
2025-09-16,SOL,234.35922241210938,240.6835174560547,231.8729705810547,236.9895782470703,7521208086,2.6303558349609375,1.1223607110009879,3.7594197421883737
2025-09-17,SOL,236.97752380371094,246.4639434814453,232.7739715576172,244.85745239257812,10420751509,7.8799285888671875,3.3251797311352407,5.776907321880687
2025-09-18,SOL,244.85130310058594,253.20989990234375,242.90658569335938,247.6371307373047,9258651570,2.78582763671875,1.1377630428923307,4.207988309031678
2025-09-19,SOL,247.63824462890625,248.50660705566406,235.87193298339844,238.55270385742188,7513642552,-9.085540771484375,-3.668876261459269,5.102068984214892
2025-09-20,SOL,238.5497589111328,240.99896240234375,237.17776489257812,239.5924835205078,3518711912,1.042724609375,0.4371098986368908,1.6018450520376086
2025-09-21,SOL,239.5933074951172,241.80892944335938,235.71669006347656,236.57545471191406,3513052984,-3.017852783203125,-1.2595730718666371,2.542741883559068
2025-09-22,SOL,236.57421875,236.8692626953125,216.9177703857422,220.49644470214844,12102727916,-16.077774047851562,-6.796080372917459,8.433502354985716
