date,crypto,sentiment_mean,sentiment_median,sentiment_std,post_count,negative_count,neutral_count,positive_count,sentiment_ma7,sentiment_ma30,sentiment_change,trend,is_spike
2025-09-30,Aave,,,,,,,,,,,Stable,False
2025-10-01,Aave,,,,,,,,,,,Stable,False
2025-10-02,Aave,,,,,,,,,,,Stable,False
2025-10-03,Aave,-0.3834,-0.3834,0.0,1.0,1.0,0.0,0.0,-0.3834,-0.3834,,Stable,False
2025-10-04,Aave,-0.3834,-0.3834,0.0,1.0,1.0,0.0,0.0,-0.3834,-0.3834,0.0,Stable,False
2025-10-05,Aave,-0.3834,-0.3834,0.0,1.0,1.0,0.0,0.0,-0.3834,-0.3834,0.0,Stable,False
2025-10-06,Aave,-0.3834,-0.3834,0.0,1.0,1.0,0.0,0.0,-0.3834,-0.3834,0.0,Stable,False
2025-10-07,Aave,-0.3834,-0.3834,0.0,1.0,1.0,0.0,0.0,-0.3834,-0.3834,0.0,Stable,False
2025-10-08,Aave,-0.3834,-0.3834,0.0,1.0,1.0,0.0,0.0,-0.3834,-0.3834,0.0,Stable,False
2025-10-09,Aave,-0.3834,-0.3834,0.0,1.0,1.0,0.0,0.0,-0.3834,-0.3834,0.0,Stable,False
2025-10-10,Aave,-0.3834,-0.3834,0.0,1.0,1.0,0.0,0.0,-0.3834,-0.3834,0.0,Stable,False
2025-10-11,Aave,0.5849,0.5849,0.0,1.0,0.0,0.0,1.0,-0.2450714285714286,-0.2758111111111112,0.9682999999999999,Improving,False
2025-10-12,Aave,0.5849,0.5849,0.0,1.0,0.0,0.0,1.0,-0.10674285714285715,-0.18974000000000002,0.0,Stable,False
2025-10-13,Aave,0.5849,0.5849,0.0,1.0,0.0,0.0,1.0,0.031585714285714266,-0.11931818181818184,0.0,Stable,False
2025-10-14,Aave,0.5849,0.5849,0.0,1.0,0.0,0.0,1.0,0.16991428571428568,-0.06063333333333335,0.0,Stable,False
2025-10-15,Aave,0.5187,0.5187,0.0,1.0,0.0,0.0,1.0,0.29878571428571427,-0.016069230769230784,-0.06619999999999993,Declining,False
2025-10-16,Aave,0.5187,0.5187,0.0,1.0,0.0,0.0,1.0,0.42765714285714285,0.022128571428571418,0.0,Stable,False
2025-10-17,Aave,0.7684,0.7684,0.0,1.0,0.0,0.0,1.0,0.5922000000000001,0.07187999999999999,0.24969999999999992,Improving,False
2025-10-18,Aave,0.7684,0.7684,0.0,1.0,0.0,0.0,1.0,0.6184142857142857,0.11541249999999999,0.0,Stable,False
2025-10-19,Aave,0.7684,0.7684,0.0,1.0,0.0,0.0,1.0,0.6446285714285713,0.1538235294117647,0.0,Stable,False
2025-10-20,Aave,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5610714285714286,0.14527777777777776,-0.7684,Declining,False
2025-10-21,Aave,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4775142857142857,0.1376315789473684,0.0,Stable,False
2025-10-22,Aave,-0.8807,-0.8807,0.0,1.0,1.0,0.0,0.0,0.2776,0.08671499999999999,-0.8807,Declining,True
2025-10-23,Aave,-0.8807,-0.8807,0.0,1.0,1.0,0.0,0.0,0.07768571428571426,0.04064761904761903,0.0,Stable,False
2025-10-24,Aave,-0.8807,-0.8807,0.0,1.0,1.0,0.0,0.0,-0.1579,-0.0012318181818181976,0.0,Stable,False
2025-10-25,Aave,0.7243666666666666,0.7096,0.12003317596953487,3.0,0.0,0.0,3.0,-0.16419047619047622,0.03031594202898549,1.6050666666666666,Improving,False
2025-10-26,Aave,0.7243666666666666,0.7096,0.12003317596953487,3.0,0.0,0.0,3.0,-0.17048095238095243,0.0592347222222222,0.0,Stable,False
2025-10-27,Aave,0.7243666666666666,0.7096,0.12003317596953487,3.0,0.0,0.0,3.0,-0.06700000000000005,0.08583999999999997,0.0,Stable,False
2025-10-28,Aave,0.7243666666666666,0.7096,0.12003317596953487,3.0,0.0,0.0,3.0,0.03648095238095233,0.11039871794871793,0.0,Stable,False
2025-10-29,Aave,0.7243666666666666,0.7096,0.12003317596953487,3.0,0.0,0.0,3.0,0.26577619047619044,0.13313827160493824,0.0,Stable,False
2025-10-30,Aave,0.7243666666666666,0.7096,0.12003317596953487,3.0,0.0,0.0,3.0,0.4950714285714285,0.15425357142857138,0.0,Stable,False
2025-10-31,Aave,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6208857142857143,0.14893448275862065,-0.7243666666666666,Declining,False
2025-11-01,Aave,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5174047619047618,0.14396999999999996,0.0,Stable,False
2025-11-02,Aave,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.41392380952380947,0.15674999999999997,0.0,Stable,False
2025-11-03,Aave,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.31044285714285713,0.16952999999999996,0.0,Stable,False
2025-11-04,Aave,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.20696190476190474,0.18230999999999994,0.0,Stable,False
2025-11-05,Aave,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.10348095238095237,0.19508999999999996,0.0,Stable,False
2025-11-06,Aave,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.20786999999999994,0.0,Stable,False
2025-11-07,Aave,0.25,0.25,0.0,1.0,0.0,0.0,1.0,0.03571428571428571,0.2289833333333333,0.25,Improving,False
2025-11-08,Aave,0.25,0.25,0.0,1.0,0.0,0.0,1.0,0.07142857142857142,0.25009666666666663,0.0,Stable,False
2025-11-09,Aave,0.25,0.25,0.0,1.0,0.0,0.0,1.0,0.10714285714285714,0.27120999999999995,0.0,Stable,False
2025-11-10,Aave,0.25,0.25,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.26004666666666665,0.0,Stable,False
2025-11-11,Aave,0.25,0.25,0.0,1.0,0.0,0.0,1.0,0.17857142857142858,0.24888333333333332,0.0,Stable,False
2025-11-12,Aave,0.25,0.25,0.0,1.0,0.0,0.0,1.0,0.21428571428571427,0.23771999999999996,0.0,Stable,False
2025-11-13,Aave,0.25,0.25,0.0,1.0,0.0,0.0,1.0,0.25,0.22655666666666666,0.0,Stable,False
2025-09-30,Aptos,,,,,,,,,,,Stable,False
2025-10-01,Aptos,,,,,,,,,,,Stable,False
2025-10-02,Aptos,,,,,,,,,,,Stable,False
2025-10-03,Aptos,,,,,,,,,,,Stable,False
2025-10-04,Aptos,,,,,,,,,,,Stable,False
2025-10-05,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,Stable,False
2025-10-06,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-07,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-08,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-09,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-10,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-11,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-12,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-13,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-14,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-15,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-16,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-17,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-18,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-19,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-20,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-21,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-22,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-23,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-24,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-25,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-26,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-27,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-28,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-29,Aptos,0.743,0.743,0.0,1.0,0.0,0.0,1.0,0.10614285714285714,0.02972,0.743,Improving,True
2025-10-30,Aptos,0.743,0.743,0.0,1.0,0.0,0.0,1.0,0.21228571428571427,0.05715384615384615,0.0,Stable,True
2025-10-31,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21228571428571427,0.05503703703703704,-0.743,Declining,True
2025-11-01,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21228571428571427,0.05307142857142857,0.0,Stable,True
2025-11-02,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21228571428571427,0.05124137931034483,0.0,Stable,True
2025-11-03,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21228571428571427,0.04953333333333333,0.0,Stable,True
2025-11-04,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21228571428571427,0.04953333333333333,0.0,Stable,True
2025-11-05,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.10614285714285714,0.04953333333333333,0.0,Stable,False
2025-11-06,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04953333333333333,0.0,Stable,False
2025-11-07,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04953333333333333,0.0,Stable,False
2025-11-08,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04953333333333333,0.0,Stable,False
2025-11-09,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04953333333333333,0.0,Stable,False
2025-11-10,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04953333333333333,0.0,Stable,False
2025-11-11,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04953333333333333,0.0,Stable,False
2025-11-12,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04953333333333333,0.0,Stable,False
2025-11-13,Aptos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04953333333333333,0.0,Stable,False
2025-09-30,Aster,,,,,,,,,,,Stable,False
2025-10-01,Aster,,,,,,,,,,,Stable,False
2025-10-02,Aster,,,,,,,,,,,Stable,False
2025-10-03,Aster,,,,,,,,,,,Stable,False
2025-10-04,Aster,,,,,,,,,,,Stable,False
2025-10-05,Aster,,,,,,,,,,,Stable,False
2025-10-06,Aster,0.351,0.351,0.0,1.0,0.0,0.0,1.0,0.351,0.351,,Stable,False
2025-10-07,Aster,0.351,0.351,0.0,1.0,0.0,0.0,1.0,0.351,0.351,0.0,Stable,False
2025-10-08,Aster,0.351,0.351,0.0,1.0,0.0,0.0,1.0,0.351,0.351,0.0,Stable,False
2025-10-09,Aster,0.351,0.351,0.0,1.0,0.0,0.0,1.0,0.351,0.351,0.0,Stable,False
2025-10-10,Aster,0.0433,0.0433,0.0,1.0,0.0,1.0,0.0,0.28945999999999994,0.28945999999999994,-0.3077,Declining,True
2025-10-11,Aster,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24121666666666663,0.24121666666666663,-0.0433,Declining,True
2025-10-12,Aster,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.20675714285714283,0.20675714285714283,0.0,Stable,True
2025-10-13,Aster,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15661428571428568,0.18091249999999998,0.0,Stable,False
2025-10-14,Aster,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.10647142857142856,0.1608111111111111,0.0,Stable,False
2025-10-15,Aster,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05632857142857143,0.14472999999999997,0.0,Stable,False
2025-10-16,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.045200000000000004,0.09887272727272726,-0.3597,Declining,True
2025-10-17,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.10277142857142858,0.06065833333333332,0.0,Stable,True
2025-10-18,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.15415714285714285,0.028323076923076913,0.0,Stable,True
2025-10-19,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.20554285714285717,0.0006071428571428458,0.0,Stable,False
2025-10-20,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.25692857142857145,-0.023413333333333345,0.0,Stable,False
2025-10-21,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.3083142857142857,-0.04443125000000001,0.0,Stable,False
2025-10-22,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.3597,-0.0629764705882353,0.0,Stable,False
2025-10-23,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.3597,-0.07946111111111114,0.0,Stable,False
2025-10-24,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.3597,-0.09421052631578948,0.0,Stable,False
2025-10-25,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.3597,-0.10748500000000001,0.0,Stable,False
2025-10-26,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.3597,-0.11949523809523811,0.0,Stable,False
2025-10-27,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.3597,-0.13041363636363637,0.0,Stable,False
2025-10-28,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.3597,-0.1403826086956522,0.0,Stable,False
2025-10-29,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.3597,-0.14952083333333335,0.0,Stable,False
2025-10-30,Aster,-0.3597,-0.3597,0.0,1.0,1.0,0.0,0.0,-0.3597,-0.157928,0.0,Stable,False
2025-10-31,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.35377142857142857,-0.1640923076923077,0.04150000000000004,Improving,False
2025-11-01,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3478428571428571,-0.1698,0.0,Stable,False
2025-11-02,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3419142857142857,-0.1751,0.0,Stable,False
2025-11-03,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3359857142857143,-0.1800344827586207,0.0,Stable,False
2025-11-04,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3300571428571429,-0.18464,0.0,Stable,False
2025-11-05,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.32412857142857143,-0.20694666666666667,0.0,Stable,False
2025-11-06,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3182,-0.22925333333333334,0.0,Stable,False
2025-11-07,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3182,-0.25156,0.0,Stable,False
2025-11-08,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3182,-0.27386666666666665,0.0,Stable,False
2025-11-09,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3182,-0.2859166666666667,0.0,Stable,False
2025-11-10,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3182,-0.2965233333333333,0.0,Stable,False
2025-11-11,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3182,-0.30713,0.0,Stable,False
2025-11-12,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3182,-0.31773666666666667,0.0,Stable,False
2025-11-13,Aster,-0.3182,-0.3182,0.0,1.0,1.0,0.0,0.0,-0.3182,-0.3283433333333334,0.0,Stable,False
2025-09-30,Avalanche,,,,,,,,,,,Stable,False
2025-10-01,Avalanche,,,,,,,,,,,Stable,False
2025-10-02,Avalanche,,,,,,,,,,,Stable,False
2025-10-03,Avalanche,,,,,,,,,,,Stable,False
2025-10-04,Avalanche,,,,,,,,,,,Stable,False
2025-10-05,Avalanche,,,,,,,,,,,Stable,False
2025-10-06,Avalanche,,,,,,,,,,,Stable,False
2025-10-07,Avalanche,,,,,,,,,,,Stable,False
2025-10-08,Avalanche,,,,,,,,,,,Stable,False
2025-10-09,Avalanche,,,,,,,,,,,Stable,False
2025-10-10,Avalanche,,,,,,,,,,,Stable,False
2025-10-11,Avalanche,,,,,,,,,,,Stable,False
2025-10-12,Avalanche,,,,,,,,,,,Stable,False
2025-10-13,Avalanche,,,,,,,,,,,Stable,False
2025-10-14,Avalanche,,,,,,,,,,,Stable,False
2025-10-15,Avalanche,,,,,,,,,,,Stable,False
2025-10-16,Avalanche,,,,,,,,,,,Stable,False
2025-10-17,Avalanche,,,,,,,,,,,Stable,False
2025-10-18,Avalanche,,,,,,,,,,,Stable,False
2025-10-19,Avalanche,,,,,,,,,,,Stable,False
2025-10-20,Avalanche,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,Stable,False
2025-10-21,Avalanche,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-22,Avalanche,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-23,Avalanche,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-24,Avalanche,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-25,Avalanche,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-26,Avalanche,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-27,Avalanche,-0.097975,0.0,0.19595,4.0,1.0,3.0,0.0,-0.013996428571428573,-0.012246875,-0.097975,Declining,False
2025-10-28,Avalanche,-0.097975,0.0,0.19595,4.0,1.0,3.0,0.0,-0.027992857142857146,-0.021772222222222224,0.0,Stable,False
2025-10-29,Avalanche,0.269,0.2023,0.4892503091465554,5.0,1.0,1.0,3.0,0.010435714285714286,0.007305000000000001,0.36697500000000005,Improving,True
2025-10-30,Avalanche,0.7825,0.7825,0.0,1.0,0.0,0.0,1.0,0.12222142857142858,0.07777727272727274,0.5135,Improving,True
2025-10-31,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.19647857142857145,0.1146125,-0.26269999999999993,Declining,True
2025-11-01,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.2707357142857143,0.14578076923076924,0.0,Stable,True
2025-11-02,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.34499285714285716,0.17249642857142858,0.0,Stable,False
2025-11-03,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.4332464285714286,0.19565000000000002,0.0,Stable,False
2025-11-04,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.5215,0.21590937500000001,0.0,Stable,False
2025-11-05,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.5573285714285715,0.23378529411764706,0.0,Stable,False
2025-11-06,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.5198,0.249675,0.0,Stable,False
2025-11-07,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.5198,0.26389210526315793,0.0,Stable,False
2025-11-08,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.5198,0.27668750000000003,0.0,Stable,False
2025-11-09,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.5198,0.28826428571428575,0.0,Stable,False
2025-11-10,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.5198,0.2987886363636364,0.0,Stable,False
2025-11-11,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.5198,0.30839782608695654,0.0,Stable,False
2025-11-12,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.5198,0.31720625,0.0,Stable,False
2025-11-13,Avalanche,0.5198,0.5198,0.0,1.0,0.0,0.0,1.0,0.5198,0.32531000000000004,0.0,Stable,False
2025-09-30,BNB,,,,,,,,,,,Stable,False
2025-10-01,BNB,,,,,,,,,,,Stable,False
2025-10-02,BNB,,,,,,,,,,,Stable,False
2025-10-03,BNB,0.21384999999999998,0.21384999999999998,0.2659428604042605,2.0,0.0,1.0,1.0,0.21384999999999998,0.21384999999999998,,Stable,False
2025-10-04,BNB,-0.8174,-0.8174,0.0,1.0,1.0,0.0,0.0,-0.301775,-0.301775,-1.03125,Declining,False
2025-10-05,BNB,-0.4939,-0.4939,0.0,1.0,1.0,0.0,0.0,-0.3658166666666667,-0.3658166666666667,0.3235,Improving,False
2025-10-06,BNB,-0.4939,-0.4939,0.0,1.0,1.0,0.0,0.0,-0.3978375,-0.3978375,0.0,Stable,False
2025-10-07,BNB,0.10099999999999998,0.1516,0.7807307602496522,3.0,1.0,0.0,2.0,-0.29807,-0.29807,0.5949,Improving,False
2025-10-08,BNB,0.26335,0.26335,0.37243314165095454,2.0,0.0,1.0,1.0,-0.20450000000000002,-0.20450000000000002,0.16235,Improving,False
2025-10-09,BNB,0.8181,0.8181,0.11172287142747457,2.0,0.0,0.0,2.0,-0.05841428571428572,-0.05841428571428572,0.5547500000000001,Improving,True
2025-10-10,BNB,-0.0650875,-0.0386,0.5308593987582776,8.0,4.0,2.0,2.0,-0.0982625,-0.05924843750000001,-0.8831875,Declining,False
2025-10-11,BNB,0.25956666666666667,0.0,0.44958265461796154,3.0,0.0,2.0,1.0,0.055589880952380946,-0.023824537037037043,0.3246541666666667,Improving,False
2025-10-12,BNB,0.11515000000000003,0.11515000000000003,1.125643284970865,2.0,1.0,0.0,1.0,0.1425970238095238,-0.009927083333333336,-0.14441666666666664,Declining,False
2025-10-13,BNB,0.12123333333333335,0.0,0.5131064249581497,3.0,1.0,1.0,1.0,0.23047321428571427,0.0019965909090909075,0.006083333333333316,Stable,False
2025-10-14,BNB,0.12123333333333335,0.0,0.5131064249581497,3.0,1.0,1.0,1.0,0.2333636904761905,0.011932986111111111,0.0,Stable,False
2025-10-15,BNB,0.12123333333333335,0.0,0.5131064249581497,3.0,1.0,1.0,1.0,0.21306130952380956,0.020340705128205128,0.0,Stable,False
2025-10-16,BNB,0.12123333333333335,0.0,0.5131064249581497,3.0,1.0,1.0,1.0,0.11350892857142858,0.02754732142857143,0.0,Stable,False
2025-10-17,BNB,-0.4517333333333333,-0.6776,0.3912125424028904,3.0,2.0,1.0,0.0,0.058273809523809526,-0.0044047222222222205,-0.5729666666666666,Declining,False
2025-10-18,BNB,-0.4517333333333333,-0.6776,0.3912125424028904,3.0,2.0,1.0,0.0,-0.04334047619047617,-0.032362760416666664,0.0,Stable,False
2025-10-19,BNB,-0.296,-0.296,0.0,1.0,1.0,0.0,0.0,-0.10207619047619046,-0.047870833333333335,0.15573333333333333,Improving,False
2025-10-20,BNB,-0.3412,-0.3412,0.0,1.0,1.0,0.0,0.0,-0.16813809523809523,-0.06416689814814815,-0.04520000000000002,Declining,False
2025-10-21,BNB,0.37505,0.37505,0.5304007965680293,2.0,0.0,1.0,1.0,-0.13187857142857143,-0.041050219298245615,0.71625,Improving,False
2025-10-22,BNB,0.37505,0.37505,0.5304007965680293,2.0,0.0,1.0,1.0,-0.09561904761904762,-0.02024520833333333,0.0,Stable,False
2025-10-23,BNB,0.32955,0.3983,0.3863631581815223,4.0,1.0,0.0,3.0,-0.06585952380952381,-0.0035882936507936483,-0.045499999999999985,Declining,False
2025-10-24,BNB,-0.06346666666666667,-0.0,0.34954835621603675,3.0,1.0,1.0,1.0,-0.01039285714285714,-0.006310037878787877,-0.3930166666666667,Declining,False
2025-10-25,BNB,0.330225,0.2294,0.4153390773412329,4.0,0.0,2.0,2.0,0.10131547619047619,0.008321920289855074,0.39369166666666666,Improving,False
2025-10-26,BNB,0.014333333333333345,0.0,0.33992671759267956,3.0,1.0,1.0,1.0,0.1456488095238095,0.008572395833333335,-0.3158916666666666,Declining,False
2025-10-27,BNB,0.13080000000000003,0.0,0.7764078116557046,3.0,1.0,1.0,1.0,0.21307738095238096,0.013461500000000001,0.11646666666666668,Improving,False
2025-10-28,BNB,0.20095,0.20095,0.28418621535887345,2.0,0.0,1.0,1.0,0.18820595238095236,0.02067259615384616,0.07014999999999996,Improving,False
2025-10-29,BNB,0.6597,0.6597,0.0,1.0,0.0,0.0,1.0,0.22887023809523807,0.04434027777777778,0.45875,Improving,False
2025-10-30,BNB,0.6597,0.6597,0.0,1.0,0.0,0.0,1.0,0.2760345238095238,0.06631741071428572,0.0,Stable,False
2025-10-31,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2851011904761905,0.06403060344827587,-0.6597,Declining,False
2025-11-01,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23792619047619049,0.06189625,0.0,Stable,False
2025-11-02,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2358785714285714,0.05476791666666667,0.0,Stable,False
2025-11-03,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2171928571428571,0.08201458333333335,0.0,Stable,False
2025-11-04,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18848571428571428,0.09847791666666668,0.0,Stable,False
2025-11-05,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09424285714285711,0.11494125000000001,0.0,Stable,False
2025-11-06,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.11157458333333334,0.0,Stable,False
2025-11-07,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.10279625,0.0,Stable,False
2025-11-08,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07552625,0.0,Stable,False
2025-11-09,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07769583333333334,0.0,Stable,False
2025-11-10,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06904361111111111,0.0,Stable,False
2025-11-11,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06520527777777778,0.0,Stable,False
2025-11-12,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06116416666666667,0.0,Stable,False
2025-11-13,BNB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05712305555555555,0.0,Stable,False
2025-09-30,Bitcoin,0.08959285714285714,0.0,0.5223565299596956,28.0,12.0,6.0,10.0,0.08959285714285714,0.08959285714285714,,Stable,False
